month,pm2.5,DEWP,TEMP,PRES,Iws
Dec,177.95833333333334,-14.666666666666666,-4.708333333333333,1032.3333333333333,3.872916666666667
Dec,149.83333333333334,-15.625,-2.4166666666666665,1032.0416666666667,11.045
Dec,315.9166666666667,-11.666666666666666,-4.541666666666667,1034.0416666666667,1.7279166666666668
Dec,180.70833333333334,-14.875,-2.1666666666666665,1028.3333333333333,41.733333333333334
Dec,14.625,-23.416666666666668,-1.7916666666666667,1034.0416666666667,245.88708333333332
Dec,31.916666666666668,-21.541666666666668,-2.3333333333333335,1030.375,259.74041666666665
Dec,20.565217391304348,-22.958333333333332,-1.25,1026.2083333333333,78.20166666666667
Dec,53.611111111111114,-22.875,1.0416666666666667,1019.2083333333334,12.25375
Dec,42.23076923076923,-22.458333333333332,4.166666666666667,1015.7083333333334,57.21083333333333
Dec,51.833333333333336,-18.666666666666668,4.666666666666667,1012.3333333333334,56.876666666666665
